Type;Date;Time;From_Account;To_Account;From_Amount;From_Amount_LCY;To_Amount;To_Amount_LCY;From_Currency;To_Currency;Payment_type;Payment_Status;Labels;Notes
Transfer;2022-09-09;07:18;KB - Personal - účet;AirBank - Spořící;500.0;500.0;500.0;500.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];Záloha na Salinkartu
Transfer;2022-09-09;07:18;KB - Personal - účet;AirBank - Spořící;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;['Renault Laguna', 'Vklad - Honza'];Zaloha na Renault Laguna service, pojisteni, ruceni
Transfer;2022-09-09;07:20;KB - Personal - účet;AirBank - Spořící;20000.0;20000.0;20000.0;20000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-09-09;07:21;KB - Personal - účet;AirBank - Společný;10000.0;10000.0;10000.0;10000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-09-09;10:18;AirBank - Společný;AirBank - Spořící;10000.0;10000.0;10000.0;10000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-11;14:01;AirBank - Společný;HRK;1434.66;1434.66;400.0;1434.66;CZK;HRK;Transfer;Reconciled;[];
Transfer;2022-09-13;12:40;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-13;15:33;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-15;19:40;AirBank - Spořící;AirBank - Společný;5000.0;5000.0;5000.0;5000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-16;21:05;AirBank - Spořící;AirBank - Společný;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-19;09:31;KB - Personal - účet;CZK;200.0;200.0;200.0;200.0;CZK;CZK;Transfer;Cleared;[];
Transfer;2022-09-19;20:38;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-19;20:42;AirBank - Spořící;KB - Personal - účet;466.0;466.0;466.0;466.0;CZK;CZK;Transfer;Reconciled;['Renault Laguna', 'Vklad - Honza'];
Transfer;2022-09-21;12:02;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-21;14:50;AirBank - Spořící;KB - Personal - účet;1100.0;1100.0;1100.0;1100.0;CZK;CZK;Transfer;Reconciled;['Renault Laguna', 'Vklad - Honza'];Vyber na práci za instalaci kamery
Transfer;2022-09-21;15:40;KB - Personal - účet;CZK;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-22;07:46;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-22;14:18;AirBank - Spořící;KB - Personal - účet;9714.0;9714.0;9714.0;9714.0;CZK;CZK;Transfer;Reconciled;['Renault Laguna', 'Vklad - Honza'];Povinné ručení a pojisteni
Transfer;2022-09-22;14:55;AirBank - Společný;CZK - Společný;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-22;14:55;AirBank - Spořící;AirBank - Společný;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-23;21:01;AirBank - Spořící;AirBank - Společný;6000.0;6000.0;6000.0;6000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-23;21:02;AirBank - Spořící;AirBank - Společný;6000.0;6000.0;6000.0;6000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-09-26;15:41;AirBank - Spořící;KB - Personal - účet;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-09-27;16:43;AirBank - Spořící;KB - Personal - účet;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-01;11:12;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-01;11:15;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-01;11:16;AirBank - Společný;CZK - Společný;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-02;11:54;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-06;13:15;CZK - Společný;CZK;36.0;36.0;36.0;36.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];Na svacinu
Transfer;2022-10-07;14:15;AirBank - Spořící;AirBank - Společný;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-07;14:17;AirBank - Společný;CZK - Společný;800.0;800.0;800.0;800.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-08;11:10;AirBank - Spořící;AirBank - Společný;192.52;192.52;192.52;192.52;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-10;11:19;AirBank - Spořící;AirBank - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-11;11:32;AirBank - Spořící;KB - Personal - účet;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-13;07:00;KB - Personal - účet;AirBank - Společný;10000.0;10000.0;10000.0;10000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-13;07:00;KB - Personal - účet;AirBank - Spořící;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;['Renault Laguna', 'Vklad - Honza'];Zaloha na Renault Laguna service, pojisteni, ruceni
Transfer;2022-10-13;07:00;KB - Personal - účet;AirBank - Spořící;500.0;500.0;500.0;500.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];Záloha na Salinkartu
Transfer;2022-10-13;07:01;KB - Personal - účet;AirBank - Spořící;40000.0;40000.0;40000.0;40000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-13;08:53;AirBank - Spořící;KB - Personal - účet;5000.0;5000.0;5000.0;5000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-18;14:28;CZK - Společný;CZK;12.0;12.0;12.0;12.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-19;17:14;CZK - Společný;CZK;50.0;50.0;50.0;50.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-24;14:41;AirBank - Spořící;KB - Personal - účet;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];Vrátka na T-Mobile platbu a kadernika
Transfer;2022-10-24;17:23;CZK - Společný;CZK;100.0;100.0;100.0;100.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-25;14:54;AirBank - Společný;CZK - Společný;1400.0;1400.0;1400.0;1400.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-27;16:12;CZK;KB - Personal - účet;500.0;500.0;500.0;500.0;CZK;CZK;Transfer;Cleared;[];
Transfer;2022-10-29;11:22;AirBank - Spořící;AirBank - Společný;4000.0;4000.0;4000.0;4000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-10-29;22:14;CZK - Společný;CZK;50.0;50.0;50.0;50.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-10-31;20:26;AirBank - Spořící;AirBank - Společný;3000.0;3000.0;3000.0;3000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-11-01;06:38;CZK - Společný;CZK;16.0;16.0;16.0;16.0;CZK;CZK;Transfer;Cleared;['Vklad - Honza'];
Transfer;2022-11-01;11:25;CZK - Společný;CZK;83.0;83.0;83.0;83.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-11-01;14:40;AirBank - Spořící;KB - Personal - účet;7500.0;7500.0;7500.0;7500.0;CZK;CZK;Transfer;Cleared;['Vklad - Honza'];
Transfer;2022-11-01;15:28;KB - Personal - účet;CZK;7600.0;7600.0;7600.0;7600.0;CZK;CZK;Transfer;Cleared;[];
Transfer;2022-11-01;16:53;AirBank - Spořící;AirBank - Společný;3000.0;3000.0;3000.0;3000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-11-02;17:29;AirBank - Spořící;AirBank - Společný;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-11-03;09:10;EUR;HRK;20.0;508.4;149.0;508.4;EUR;HRK;Transfer;Reconciled;[];
Transfer;2022-11-03;16:43;EUR;HRK;8.0;203.36;60.0;203.36;EUR;HRK;Transfer;Reconciled;[];
Transfer;2022-11-03;17:48;AirBank - Spořící;AirBank - Společný;6000.0;6000.0;6000.0;6000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-11-05;16:55;AirBank - Společný;HRK;406.14;406.14;122.0;406.14;CZK;HRK;Transfer;Reconciled;[];
Transfer;2022-11-05;19:47;AirBank - Spořící;AirBank - Společný;4000.0;4000.0;4000.0;4000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-11-06;04:25;AirBank - Spořící;AirBank - Společný;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Reconciled;[];
Transfer;2022-11-08;11:30;AirBank - Spořící;KB - Personal - účet;884.13;884.13;884.13;884.13;CZK;CZK;Transfer;Cleared;['Vklad - Honza'];
Transfer;2022-11-09;10:26;KB - Personal - účet;AirBank - Spořící;500.0;500.0;500.0;500.0;CZK;CZK;Transfer;Cleared;['Vklad - Honza'];Záloha na Salinkartu
Transfer;2022-11-09;10:26;KB - Personal - účet;AirBank - Spořící;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Cleared;['Renault Laguna', 'Vklad - Honza'];Zaloha na Renault Laguna service, pojisteni, ruceni
Transfer;2022-11-09;10:26;KB - Personal - účet;AirBank - Společný;10000.0;10000.0;10000.0;10000.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-11-09;10:26;KB - Personal - účet;AirBank - Spořící;20000.0;20000.0;20000.0;20000.0;CZK;CZK;Transfer;Cleared;['Vklad - Honza'];
Transfer;2022-11-11;00:15;CZK;CZK - Společný;40.0;40.0;40.0;40.0;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-11-15;19:58;AirBank - Společný;CZK;43.6;43.6;43.6;43.6;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];Kaufland: omylem zaplaceno společnou kartou
Transfer;2022-11-15;20:54;KB - Personal - účet;AirBank - Společný;43.6;43.6;43.6;43.6;CZK;CZK;Transfer;Reconciled;['Vklad - Honza'];
Transfer;2022-11-22;19:17;AirBank - Spořící;KB - Personal - účet;2000.0;2000.0;2000.0;2000.0;CZK;CZK;Transfer;Cleared;['Vklad - Honza'];
Transfer;2022-11-24;18:34;AirBank - Společný;KB - Personal - účet;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Cleared;['Vklad - Honza'];
Transfer;2022-11-26;16:08;AirBank - Společný;CZK - Společný;1000.0;1000.0;1000.0;1000.0;CZK;CZK;Transfer;Cleared;[];
Transfer;2022-11-27;13:01;KB - Personal - účet;AirBank - VASKO TechDesign;100.0;100.0;100.0;100.0;CZK;CZK;Transfer;Cleared;[];
Transfer;2022-11-27;19:40;AirBank - Spořící;AirBank - Společný;2500.0;2500.0;2500.0;2500.0;CZK;CZK;Transfer;Cleared;[];
